Latitude,Longitude,Soil Type,Temperature (°C),Humidity (%),Month,Recommended Crop
24.6716,85.1006,Forest,39.6,84,August,Sugarcane
25.1659,85.1919,Alluvial,18.6,38,August,Wheat
25.3408,85.6738,Peaty,35.8,39,August,Rice
25.0439,85.0174,Red,22.2,38,August,Millets
25.5549,84.968,Saline,39.9,64,August,Vegetables
24.9229,84.979,Red,31.6,89,August,Maize
25.069,85.2003,Peaty,27.2,45,August,Rice
24.6418,85.3918,Saline,37.4,65,August,Vegetables
24.8122,85.2309,Alluvial,23.6,39,August,Pulses
25.5029,85.0175,Saline,20.6,44,August,Pulses
25.2048,85.751,Saline,15.1,37,August,Wheat
24.9395,85.4537,Red,36.2,77,August,Millets
24.9766,85.6546,Alluvial,31.0,71,August,Rice
24.7222,84.9032,Saline,33.0,77,August,Pulses
25.2042,85.6594,Forest,24.9,54,August,Pulses
24.8461,84.8835,Red,19.8,37,August,Sugarcane
24.7506,85.4254,Peaty,23.8,88,August,Cotton
24.7071,85.072,Arid,20.1,48,August,Vegetables
24.8665,85.2106,Saline,21.7,33,August,Maize
25.5822,85.086,Forest,25.5,67,August,Fruits
25.5727,85.1212,Arid,27.5,53,August,Sugarcane
24.7102,85.7957,Alluvial,22.3,50,August,Vegetables
24.7876,84.9027,Red,31.0,58,August,Wheat
24.9439,85.2537,Laterite,21.9,61,August,Cotton
24.9038,85.3159,Black,37.1,42,August,Pulses
24.7946,84.8376,Laterite,20.8,88,September,Fruits
24.7184,85.0198,Red,25.9,60,September,Wheat
25.2206,85.1035,Saline,26.9,50,September,Fruits
25.0789,85.4056,Forest,20.7,46,September,Cotton
25.1358,85.5577,Alluvial,31.7,37,September,Rice
25.1351,85.673,Black,35.5,76,September,Cotton
25.3378,85.0005,Peaty,32.2,30,September,Pulses
25.0058,85.2859,Alluvial,25.0,89,September,Fruits
24.7436,85.0315,Red,34.8,63,September,Fruits
24.8717,85.0422,Black,38.2,67,September,Cotton
25.3047,85.2169,Alluvial,27.9,83,September,Rice
25.1579,84.9258,Red,32.7,89,September,Sugarcane
25.3919,84.9133,Arid,28.6,54,September,Pulses
25.2376,85.8128,Red,30.8,72,September,Sugarcane
25.2267,85.6831,Arid,18.6,62,September,Wheat
24.6889,84.9164,Forest,22.2,45,September,Wheat
25.5261,84.8172,Forest,25.7,69,September,Fruits
25.4289,85.031,Forest,23.6,66,September,Pulses
24.639,85.036,Alluvial,16.1,65,September,Cotton
24.9932,85.477,Arid,17.1,46,September,Pulses
25.3118,85.7523,Black,35.0,85,September,Cotton
25.5854,85.3128,Saline,21.6,65,September,Wheat
25.5138,85.3349,Laterite,18.8,57,September,Vegetables
25.549,85.807,Peaty,21.5,67,September,Wheat
25.1614,85.5656,Red,30.0,32,September,Millets
25.1684,85.6987,Peaty,36.6,38,October,Millets
24.6029,85.595,Black,26.1,36,October,Millets
25.3302,85.6844,Peaty,21.7,60,October,Millets
25.3575,85.091,Forest,35.6,42,October,Vegetables
25.1044,84.8504,Black,18.4,55,October,Millets
25.5308,85.699,Arid,39.6,61,October,Cotton
25.3679,85.0273,Saline,15.8,77,October,Vegetables
25.5719,85.2966,Forest,31.5,52,October,Millets
24.8564,85.3517,Red,34.7,48,October,Millets
25.4627,85.3777,Peaty,28.8,55,October,Fruits
25.0196,85.034,Alluvial,34.2,61,October,Fruits
25.3303,85.0745,Red,25.5,90,October,Maize
25.0338,85.1993,Laterite,18.6,51,October,Cotton
24.8246,85.2315,Peaty,38.2,86,October,Sugarcane
25.1919,85.4988,Alluvial,19.4,33,October,Millets
24.7338,85.7452,Laterite,18.1,66,October,Vegetables
24.9611,85.5664,Black,23.2,90,October,Wheat
24.9625,85.0204,Arid,38.4,40,October,Sugarcane
25.3144,85.5825,Red,37.1,44,October,Maize
24.6319,85.7364,Alluvial,33.4,85,October,Sugarcane
25.125,85.6473,Saline,28.2,37,October,Pulses
25.3112,85.4253,Forest,26.5,30,October,Wheat
25.1399,85.0662,Arid,15.2,35,October,Cotton
25.5393,85.6396,Peaty,38.4,65,October,Rice
25.5061,85.7869,Forest,25.7,59,October,Wheat
25.5012,85.2262,Arid,21.4,63,November,Millets
24.6557,84.9325,Black,38.9,41,November,Fruits
24.8677,85.4862,Laterite,28.7,55,November,Wheat
25.0001,84.8451,Forest,27.6,41,November,Pulses
25.1873,85.6803,Peaty,26.1,49,November,Fruits
25.2797,85.2899,Red,20.0,63,November,Wheat
24.6981,85.3576,Laterite,36.9,51,November,Wheat
25.3476,84.8154,Red,17.7,37,November,Fruits
24.6564,85.7368,Forest,18.8,82,November,Pulses
24.9704,84.9031,Alluvial,15.4,79,November,Wheat
24.8624,85.212,Saline,22.9,88,November,Sugarcane
25.2052,85.5823,Red,20.1,39,November,Millets
25.1448,85.2265,Black,26.4,85,November,Pulses
25.166,85.4965,Peaty,34.4,49,November,Millets
25.0494,85.7199,Saline,32.1,42,November,Rice
25.5363,85.5631,Saline,25.3,52,November,Cotton
24.6239,85.6206,Peaty,34.8,62,November,Pulses
25.4237,84.9702,Laterite,18.9,42,November,Cotton
25.2791,85.761,Alluvial,28.9,48,November,Maize
25.0184,85.5735,Red,26.4,54,November,Wheat
25.1238,85.1783,Alluvial,19.7,62,November,Wheat
24.8425,85.3779,Forest,21.3,47,November,Sugarcane
24.798,85.1221,Saline,20.5,71,November,Maize
25.0694,85.2248,Alluvial,24.8,62,November,Wheat
24.8494,85.2634,Laterite,24.4,52,November,Sugarcane
25.5478,85.0336,Red,37.2,56,December,Maize
25.2725,85.2235,Laterite,29.5,52,December,Wheat
24.6697,84.9396,Peaty,22.5,46,December,Cotton
24.6818,85.4332,Laterite,38.8,74,December,Millets
25.5817,85.6894,Black,15.7,90,December,Millets
25.5281,85.0027,Forest,21.5,65,December,Vegetables
25.2179,85.2679,Black,16.7,43,December,Cotton
25.0733,85.602,Arid,34.6,88,December,Cotton
24.8147,84.8557,Red,34.4,69,December,Pulses
25.0029,85.1423,Black,27.6,71,December,Rice
25.0951,85.2264,Laterite,15.7,41,December,Wheat
25.1636,85.1455,Alluvial,31.2,70,December,Sugarcane
24.941,85.4523,Peaty,36.2,75,December,Sugarcane
25.316,85.6546,Red,19.1,64,December,Cotton
25.284,84.9899,Alluvial,16.2,60,December,Wheat
24.6214,85.5345,Forest,31.5,72,December,Rice
25.5539,85.4747,Arid,32.2,40,December,Cotton
25.1885,84.9062,Laterite,19.1,44,December,Cotton
25.1286,85.433,Black,19.9,56,December,Rice
25.2961,85.5763,Black,39.1,59,December,Cotton
25.3262,85.232,Saline,17.8,50,December,Rice
25.269,85.193,Saline,18.9,88,December,Wheat
25.1463,84.9479,Black,24.2,42,December,Millets
25.3229,85.4278,Alluvial,35.4,89,December,Sugarcane
24.5992,85.4029,Forest,15.4,78,December,Maize
13.098,77.9231,Red,22.1,52,January,Sugarcane
12.897,77.7511,Peaty,34.8,43,January,Maize
13.2963,78.0012,Peaty,26.1,88,January,Sugarcane
13.3928,77.8688,Black,28.9,56,January,Wheat
12.4811,77.7421,Alluvial,17.3,38,January,Wheat
12.7504,77.883,Red,30.4,42,January,Millets
13.4565,78.0525,Arid,34.0,33,January,Millets
12.6843,77.8793,Saline,30.4,36,January,Millets
13.1095,77.5079,Arid,19.8,70,January,Wheat
13.2941,78.0273,Laterite,15.7,84,January,Pulses
13.1243,77.4111,Saline,20.3,64,January,Rice
13.4069,77.6107,Forest,29.6,32,January,Fruits
12.8657,77.1432,Arid,32.9,41,January,Millets
13.3625,77.2049,Black,25.7,47,January,Millets
13.4212,77.4573,Saline,21.2,56,January,Millets
13.0873,77.1027,Forest,23.9,56,January,Fruits
13.0679,77.4144,Forest,38.4,86,January,Fruits
13.3736,77.4332,Peaty,32.8,48,January,Rice
12.7153,77.2387,Saline,21.7,31,January,Cotton
13.4179,77.9321,Laterite,34.6,76,January,Maize
13.2661,77.1405,Peaty,22.5,76,January,Pulses
13.2975,77.5113,Black,21.8,34,January,Millets
13.455,77.7328,Laterite,17.1,80,January,Cotton
13.4501,77.9478,Saline,21.6,57,January,Maize
13.3099,77.6199,Forest,31.1,39,January,Pulses
12.7003,77.3988,Saline,34.6,47,February,Vegetables
13.2374,77.3634,Peaty,23.1,89,February,Fruits
12.9658,77.8348,Forest,29.2,39,February,Rice
12.5617,77.3858,Laterite,27.2,78,February,Sugarcane
13.2835,77.9632,Red,36.7,79,February,Cotton
12.7965,77.1658,Laterite,28.4,32,February,Vegetables
12.9464,77.9816,Alluvial,35.5,73,February,Sugarcane
12.4829,77.9278,Red,21.8,44,February,Millets
13.2603,77.8362,Peaty,36.3,53,February,Pulses
12.7403,77.3224,Laterite,17.9,82,February,Maize
12.9939,77.4075,Saline,19.3,52,February,Sugarcane
12.9037,77.9973,Forest,38.1,83,February,Millets
13.1337,77.7864,Red,16.0,72,February,Vegetables
13.3014,77.5051,Red,19.4,40,February,Fruits
13.2851,77.8056,Arid,29.8,83,February,Maize
13.428,77.4223,Black,24.2,64,February,Pulses
12.7429,77.5446,Laterite,30.3,73,February,Vegetables
12.6885,77.4357,Peaty,22.4,84,February,Maize
12.5613,77.5233,Saline,37.7,76,February,Maize
12.7011,77.4213,Laterite,28.5,52,February,Sugarcane
13.0983,78.0399,Forest,24.3,76,February,Maize
12.8651,77.8134,Forest,18.4,87,February,Cotton
12.8355,77.3366,Forest,30.1,79,February,Wheat
12.4818,77.6278,Alluvial,35.5,62,February,Vegetables
12.9248,77.9004,Forest,38.4,81,February,Vegetables
12.6947,77.2491,Alluvial,33.9,40,March,Maize
12.9328,77.3261,Laterite,39.9,48,March,Maize
12.9546,77.3592,Black,34.7,67,March,Cotton
12.9587,77.6585,Alluvial,36.9,82,March,Sugarcane
12.9991,77.6138,Peaty,32.3,57,March,Maize
12.6465,77.7213,Black,18.7,62,March,Fruits
12.6304,77.2861,Arid,31.0,75,March,Maize
13.2912,77.2539,Alluvial,27.0,82,March,Sugarcane
12.8185,77.7572,Laterite,17.8,31,March,Sugarcane
13.3906,77.7236,Arid,18.2,62,March,Vegetables
13.0391,77.7755,Peaty,40.0,63,March,Millets
13.1689,77.4446,Laterite,28.9,42,March,Vegetables
12.7377,77.2137,Laterite,31.8,66,March,Wheat
13.0006,77.1352,Forest,17.8,35,March,Wheat
12.7615,77.318,Forest,29.5,63,March,Millets
13.4389,78.0189,Red,20.8,50,March,Pulses
12.5229,77.3113,Arid,37.7,48,March,Vegetables
13.0453,77.1133,Alluvial,34.3,69,March,Fruits
13.3873,77.3267,Alluvial,38.3,79,March,Sugarcane
13.0786,77.9153,Saline,36.4,72,March,Millets
12.667,77.3906,Saline,26.5,77,March,Sugarcane
12.8452,77.7097,Arid,38.5,57,March,Pulses
12.9209,77.2077,Peaty,22.5,59,March,Pulses
12.6049,77.7006,Saline,17.1,58,March,Millets
12.8267,77.7336,Forest,27.8,76,March,Fruits
12.9846,77.5272,Forest,34.8,76,April,Maize
12.9584,77.3741,Arid,21.6,42,April,Rice
12.5998,77.1996,Saline,19.9,66,April,Fruits
13.131,77.5034,Forest,37.3,40,April,Vegetables
12.6156,77.4496,Alluvial,37.6,80,April,Sugarcane
12.6064,77.3273,Alluvial,22.6,83,April,Rice
13.3054,77.3835,Laterite,22.7,59,April,Vegetables
12.9888,77.8613,Forest,25.0,41,April,Fruits
12.8636,77.5604,Alluvial,28.8,64,April,Sugarcane
12.5553,77.9785,Saline,24.3,39,April,Sugarcane
13.3504,77.6852,Laterite,25.4,84,April,Vegetables
13.0188,78.0265,Black,17.2,81,April,Maize
13.1739,77.3499,Alluvial,17.3,55,April,Fruits
12.8688,77.6553,Forest,34.3,49,April,Cotton
12.7878,77.5832,Forest,37.5,68,April,Vegetables
12.5364,77.5122,Forest,29.5,34,April,Vegetables
12.8501,77.5523,Black,35.2,58,April,Fruits
13.1138,77.4879,Laterite,21.4,38,April,Rice
12.8657,77.953,Peaty,28.2,84,April,Sugarcane
13.07,77.1629,Saline,25.6,43,April,Wheat
13.2631,77.3283,Alluvial,21.9,86,April,Wheat
12.489,77.556,Alluvial,24.6,56,April,Fruits
13.1372,77.2073,Forest,32.3,72,April,Pulses
13.2251,77.3093,Forest,38.8,77,April,Rice
12.5031,77.101,Black,33.1,60,April,Millets
12.557,77.6043,Saline,26.2,39,May,Millets
13.3616,78.0832,Laterite,37.1,70,May,Maize
13.3508,78.062,Saline,19.6,56,May,Rice
12.761,77.6994,Arid,24.7,87,May,Cotton
12.6515,77.5326,Peaty,30.9,83,May,Sugarcane
13.2823,77.8938,Arid,35.9,44,May,Cotton
13.1491,77.5648,Laterite,33.5,47,May,Maize
13.3683,77.9777,Alluvial,17.3,50,May,Sugarcane
13.1874,77.1372,Alluvial,34.2,57,May,Wheat
13.448,77.9476,Red,26.1,38,May,Millets
13.2232,77.3607,Laterite,21.6,90,May,Millets
12.8903,77.358,Black,16.7,44,May,Wheat
13.2356,78.0212,Black,18.4,58,May,Millets
13.3305,77.9903,Alluvial,17.8,35,May,Pulses
12.8711,77.4038,Red,20.7,66,May,Fruits
12.5713,77.2415,Alluvial,23.5,89,May,Cotton
12.8694,77.4121,Forest,36.2,31,May,Rice
12.5946,77.8591,Black,23.1,37,May,Millets
13.1543,77.9467,Saline,36.9,44,May,Pulses
12.8743,77.3105,Black,17.3,47,May,Maize
12.6249,78.0585,Alluvial,16.0,55,May,Millets
12.7401,77.7685,Red,31.9,90,May,Cotton
12.8645,77.2814,Laterite,19.0,69,May,Rice
13.1229,77.8974,Saline,32.0,42,May,Fruits
12.5892,77.3151,Red,37.4,49,May,Rice
13.1569,77.9451,Alluvial,36.8,50,June,Pulses
12.4736,77.1825,Saline,26.3,69,June,Cotton
12.9427,77.6825,Black,20.9,52,June,Sugarcane
13.0822,77.291,Arid,20.5,86,June,Millets
13.1278,77.699,Forest,35.0,35,June,Rice
13.0801,77.8759,Alluvial,29.3,42,June,Wheat
13.4377,77.4992,Saline,22.2,30,June,Rice
12.7331,77.8328,Forest,24.9,76,June,Rice
12.7148,78.0552,Red,18.1,42,June,Vegetables
13.2982,77.6952,Forest,26.5,66,June,Pulses
12.5644,77.6356,Saline,23.3,38,June,Millets
13.2335,78.0798,Black,20.5,75,June,Fruits
13.1973,77.8403,Forest,27.0,64,June,Sugarcane
12.6271,77.5147,Alluvial,28.4,65,June,Maize
12.7936,77.4438,Red,17.8,86,June,Pulses
12.4765,77.5469,Arid,24.9,61,June,Cotton
12.6031,77.6312,Black,29.8,44,June,Millets
12.7202,77.8766,Black,18.0,69,June,Fruits
13.1962,77.396,Black,35.6,88,June,Cotton
13.3537,77.4863,Forest,22.8,54,June,Maize
13.4524,77.583,Laterite,21.7,41,June,Millets
13.2383,77.0956,Saline,26.6,87,June,Vegetables
13.3749,77.55,Alluvial,23.2,62,June,Sugarcane
12.8698,77.6856,Forest,37.0,61,June,Millets
12.5004,77.9641,Forest,34.2,48,June,Wheat
13.0823,78.0294,Laterite,29.7,71,July,Pulses
13.327,77.8179,Peaty,16.6,55,July,Millets
12.792,77.8012,Forest,25.9,63,July,Pulses
12.7497,77.9154,Saline,24.1,68,July,Vegetables
12.9791,77.6096,Arid,26.5,49,July,Cotton
12.6422,77.7908,Saline,33.6,38,July,Sugarcane
12.9306,77.7005,Forest,33.9,56,July,Wheat
13.1381,77.6983,Black,20.9,80,July,Cotton
13.2349,77.4976,Alluvial,31.0,33,July,Rice
12.6993,78.0398,Black,19.6,40,July,Rice
13.0724,78.047,Saline,35.5,60,July,Cotton
12.5721,77.6539,Alluvial,38.8,80,July,Rice
13.0601,77.5228,Saline,32.8,77,July,Millets
13.0625,77.9212,Peaty,15.2,42,July,Maize
13.0767,77.4328,Forest,27.4,86,July,Wheat
12.6234,77.7417,Black,31.1,47,July,Millets
13.3438,77.2096,Saline,17.1,67,July,Maize
12.7658,77.9706,Peaty,19.1,32,July,Fruits
13.359,77.298,Red,17.2,84,July,Millets
12.5542,77.7581,Forest,23.8,48,July,Sugarcane
13.3653,77.1627,Alluvial,24.0,77,July,Cotton
12.7616,77.5247,Forest,15.1,35,July,Millets
13.2905,77.495,Alluvial,20.3,64,July,Fruits
12.816,77.9009,Saline,29.9,60,July,Millets
12.7637,77.2223,Peaty,20.4,52,July,Sugarcane
12.6571,77.8103,Saline,15.6,74,August,Millets
13.4633,77.7792,Saline,27.7,76,August,Cotton
13.421,77.3227,Alluvial,18.2,68,August,Pulses
13.2771,78.0601,Alluvial,32.8,72,August,Rice
13.1204,77.7647,Red,20.5,83,August,Fruits
12.8368,78.0415,Black,26.6,76,August,Pulses
12.6586,77.4676,Peaty,27.0,58,August,Cotton
12.5346,78.0227,Saline,21.1,79,August,Pulses
13.2841,77.9617,Peaty,27.6,34,August,Cotton
13.2127,77.2857,Forest,22.8,30,August,Rice
13.1916,77.2284,Forest,21.0,71,August,Fruits
13.0918,77.863,Saline,36.7,38,August,Fruits
12.807,77.8486,Laterite,23.5,69,August,Rice
13.0191,77.8495,Red,19.4,80,August,Pulses
12.7646,77.6523,Alluvial,19.4,37,August,Rice
13.2217,77.525,Peaty,34.7,33,August,Pulses
12.8906,77.5763,Black,19.2,53,August,Millets
12.9429,77.672,Peaty,17.8,34,August,Wheat
12.5378,77.6139,Peaty,22.7,54,August,Wheat
13.1894,77.1617,Red,26.4,40,August,Millets
12.6042,77.2325,Arid,26.1,61,August,Vegetables
12.9676,77.8207,Forest,30.4,65,August,Sugarcane
12.4964,78.0468,Forest,28.4,39,August,Fruits
13.3802,77.3038,Laterite,24.8,33,August,Pulses
13.4136,77.1113,Arid,15.9,41,August,Fruits
13.3458,77.6332,Arid,22.8,58,September,Fruits
13.0923,77.8517,Red,27.1,82,September,Cotton
12.479,77.3413,Black,15.9,51,September,Cotton
13.29,78.0054,Forest,28.9,55,September,Fruits
12.933,77.6494,Alluvial,25.8,45,September,Vegetables
12.5008,77.3819,Forest,28.2,88,September,Wheat
13.3182,77.4672,Peaty,35.6,74,September,Sugarcane
13.4418,78.0223,Red,37.6,62,September,Cotton
13.2102,77.2522,Red,31.8,89,September,Cotton
12.6603,77.4735,Red,26.4,73,September,Vegetables
13.1624,77.1205,Alluvial,26.6,84,September,Rice
12.998,77.5928,Black,23.5,51,September,Fruits
12.9542,77.1675,Black,38.3,81,September,Cotton
12.8101,77.1728,Forest,19.0,88,September,Millets
13.0804,77.3664,Arid,37.7,73,September,Cotton
12.9693,77.0973,Red,34.4,61,September,Cotton
13.4701,77.1007,Laterite,39.7,39,September,Wheat
12.5055,77.38,Black,24.8,66,September,Fruits
12.9151,77.1875,Arid,34.4,59,September,Vegetables
13.1664,77.242,Forest,19.4,37,September,Cotton
13.2044,77.4918,Red,23.8,39,September,Millets
13.0953,77.4736,Forest,21.1,68,September,Vegetables
13.2092,77.2539,Laterite,16.8,55,September,Fruits
12.5993,77.1499,Saline,16.2,90,September,Sugarcane
13.0553,78.0688,Saline,23.3,41,September,Pulses
12.7487,77.1897,Peaty,28.6,52,October,Vegetables
13.1089,77.7921,Alluvial,24.9,71,October,Wheat
12.8804,78.0742,Alluvial,24.3,54,October,Maize
13.0315,77.3257,Saline,38.1,53,October,Fruits
13.066,77.1549,Forest,32.0,86,October,Vegetables
12.6752,78.0647,Arid,23.9,32,October,Pulses
13.2158,77.9653,Saline,20.9,56,October,Rice
12.8567,78.0751,Arid,39.0,65,October,Maize
13.1168,77.5643,Alluvial,28.0,33,October,Pulses
12.8686,77.7896,Black,18.8,76,October,Cotton
13.2304,77.9602,Black,16.9,37,October,Pulses
12.7692,77.1141,Red,31.7,30,October,Millets
12.8066,77.7911,Black,38.1,57,October,Millets
13.24,77.4476,Forest,35.7,44,October,Millets
12.7728,78.0543,Forest,17.2,48,October,Cotton
12.7262,77.9045,Peaty,36.7,49,October,Vegetables
13.2264,77.9328,Saline,37.2,79,October,Rice
12.9755,77.725,Alluvial,25.6,49,October,Wheat
13.1954,77.7562,Black,30.7,66,October,Cotton
13.2848,77.6891,Arid,16.3,52,October,Fruits
13.3734,77.5288,Saline,39.9,65,October,Vegetables
13.2618,77.4826,Red,27.4,65,October,Fruits
13.0886,77.1146,Saline,28.0,43,October,Millets
12.4768,77.196,Black,28.0,55,October,Wheat
13.3947,77.951,Black,19.0,35,October,Maize
13.277,77.1495,Saline,33.6,60,November,Maize
12.7269,77.4809,Alluvial,22.9,66,November,Wheat
13.1501,77.9133,Arid,32.0,80,November,Wheat
12.7941,77.4297,Alluvial,18.2,38,November,Wheat
13.381,77.6218,Alluvial,24.5,72,November,Wheat
13.1463,78.0067,Saline,19.8,74,November,Rice
13.0671,77.8187,Alluvial,20.0,46,November,Wheat
12.834,77.1509,Red,27.2,33,November,Millets
13.2687,77.7962,Alluvial,37.5,30,November,Vegetables
12.5627,77.2961,Alluvial,35.2,30,November,Vegetables
12.7448,77.3191,Peaty,24.1,35,November,Pulses
13.3317,77.5112,Forest,24.9,86,November,Cotton
12.7155,77.7315,Red,19.6,71,November,Maize
12.9594,77.5463,Forest,25.8,67,November,Cotton
12.834,77.5151,Arid,39.1,45,November,Rice
13.2098,77.1568,Red,16.1,68,November,Sugarcane
12.7804,77.4495,Arid,39.1,48,November,Pulses
13.3411,77.8971,Laterite,19.9,82,November,Cotton
12.7433,78.0176,Red,29.5,50,November,Pulses
12.795,77.1809,Laterite,21.4,59,November,Rice
12.592,77.357,Saline,29.5,83,November,Fruits
13.1784,77.3406,Laterite,15.3,88,November,Maize
13.0654,77.6624,Red,34.5,76,November,Millets
12.4793,77.2853,Red,19.4,86,November,Sugarcane
12.7614,77.8923,Alluvial,36.7,88,November,Sugarcane
12.6604,77.2531,Forest,39.3,66,December,Millets
13.0785,77.1107,Alluvial,15.9,88,December,Wheat
12.7573,78.0683,Forest,35.4,37,December,Wheat
13.3354,77.1413,Alluvial,24.7,30,December,Wheat
13.28,77.6123,Peaty,24.1,42,December,Cotton
12.5703,77.8939,Forest,19.1,84,December,Vegetables
12.6322,77.6898,Peaty,18.1,36,December,Sugarcane
13.2086,77.6438,Arid,21.2,55,December,Fruits
13.0413,77.6621,Arid,21.5,73,December,Pulses
12.8291,77.4238,Alluvial,31.0,62,December,Fruits
13.4595,77.2925,Peaty,33.5,59,December,Vegetables
12.9472,78.0333,Red,31.5,54,December,Rice
13.1001,77.235,Alluvial,20.0,54,December,Wheat
12.8086,78.0111,Peaty,21.0,78,December,Pulses
12.9364,77.8196,Forest,31.6,57,December,Maize
13.0969,77.7923,Laterite,33.7,40,December,Cotton
13.4045,77.7663,Red,33.7,83,December,Millets
13.1381,77.2799,Forest,16.0,57,December,Rice
13.3307,77.6667,Black,32.5,59,December,Millets
12.903,77.2836,Laterite,25.2,75,December,Millets
13.4298,77.0959,Saline,17.5,84,December,Sugarcane
12.9483,77.4068,Forest,17.4,47,December,Cotton
12.9221,77.7881,Peaty,18.5,62,December,Vegetables
13.302,77.5111,Red,29.4,57,December,Pulses
13.4335,77.7408,Black,30.6,67,December,Cotton
